detector_id,detector_type,detector_status,detector_direction,detector_movement,location_name,atd_location_id,signal_id,created_date,modified_date,ip_comm_status,comm_status_datetime_utc,location_latitude,location_longitude,LOCATION
5562,LOOP,REMOVED,EASTBOUND,LEFT TURN, PARMER LN / MOPAC EXPY SVRD,LOC16-002535,518,06/14/2017 12:00:00 AM,06/28/2020 06:43:00 PM +0000,,,,,POINT (-97.704598 30.420591)
5563,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, PARMER LN / MOPAC EXPY SVRD,LOC16-002535,518,06/14/2017 12:00:00 AM,06/28/2020 06:43:00 PM +0000,,,,,POINT (-97.704598 30.420591)
5564,LOOP,REMOVED,WESTBOUND,LEFT TURN, PARMER LN / MOPAC EXPY SVRD,LOC16-002535,518,06/14/2017 12:00:00 AM,06/28/2020 06:43:00 PM +0000,,,,,POINT (-97.704598 30.420591)
5565,LOOP,REMOVED,WESTBOUND,THRU / RIGHT TURN, PARMER LN / MOPAC EXPY SVRD,LOC16-002535,518,06/14/2017 12:00:00 AM,06/28/2020 06:44:00 PM +0000,,,,,POINT (-97.704598 30.420591)
5566,LOOP,OK,NORTHBOUND,LEFT TURN, BRAKER LN / TOM ADAMS DR,LOC16-002525,516,06/14/2017 12:00:00 AM,06/26/2023 02:49:00 PM +0000,,,,,POINT (-97.669014 30.373768)
5567,LOOP,OK,NORTHBOUND,THRU / RIGHT TURN, BRAKER LN / TOM ADAMS DR,LOC16-002525,516,06/14/2017 12:00:00 AM,06/26/2023 02:49:00 PM +0000,,,,,POINT (-97.669014 30.373768)
5571,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, BRAKER LN / TOM ADAMS DR,LOC16-002525,516,06/14/2017 12:00:00 AM,06/26/2023 02:49:00 PM +0000,,,,,POINT (-97.669014 30.373768)
5572,LOOP,OK,WESTBOUND,LEFT TURN, BRAKER LN / TOM ADAMS DR,LOC16-002525,516,06/14/2017 12:00:00 AM,06/26/2023 02:50:00 PM +0000,,,,,POINT (-97.669014 30.373768)
5573,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, BRAKER LN / TOM ADAMS DR,LOC16-002525,516,06/14/2017 12:00:00 AM,06/26/2023 02:50:00 PM +0000,,,,,POINT (-97.669014 30.373768)
5575,LOOP,OK,NORTHBOUND,"LEFT TURN, THRU / LEFT TURN", BRAKER LN / HORNSBY ST,LOC16-002520,515,06/14/2017 12:00:00 AM,06/26/2023 02:52:00 PM +0000,,,,,POINT (-97.683434 30.38024)
5576,LOOP,OK,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", BRAKER LN / HORNSBY ST,LOC16-002520,515,06/14/2017 12:00:00 AM,06/26/2023 02:52:00 PM +0000,,,,,POINT (-97.683434 30.38024)
5578,LOOP,OK,EASTBOUND,LEFT TURN, BRAKER LN / HORNSBY ST,LOC16-002520,515,06/14/2017 12:00:00 AM,06/26/2023 02:52:00 PM +0000,,,,,POINT (-97.683434 30.38024)
5579,LOOP,OK,EASTBOUND,THRU / RIGHT TURN, BRAKER LN / HORNSBY ST,LOC16-002520,515,06/14/2017 12:00:00 AM,06/26/2023 02:52:00 PM +0000,,,,,POINT (-97.683434 30.38024)
5581,LOOP,OK,WESTBOUND,THRU / RIGHT TURN, BRAKER LN / HORNSBY ST,LOC16-002520,515,06/14/2017 12:00:00 AM,06/26/2023 02:52:00 PM +0000,,,,,POINT (-97.683434 30.38024)
5582,VIDEO,OK,NORTHBOUND,LEFT TURN, BRAKER LN / PARKFIELD DR,LOC16-002515,514,06/14/2017 12:00:00 AM,06/27/2023 01:53:00 PM +0000,,,,,POINT (-97.695747 30.386122)
5583,VIDEO,OK - MINOR ISSUE,NORTHBOUND,THRU / RIGHT TURN, BRAKER LN / PARKFIELD DR,LOC16-002515,514,06/14/2017 12:00:00 AM,06/26/2023 02:55:00 PM +0000,,,,,POINT (-97.695747 30.386122)
5584,VIDEO,OK - MINOR ISSUE,SOUTHBOUND,LEFT TURN, BRAKER LN / PARKFIELD DR,LOC16-002515,514,06/14/2017 12:00:00 AM,06/26/2023 02:55:00 PM +0000,,,,,POINT (-97.695747 30.386122)
5585,VIDEO,OK - MINOR ISSUE,SOUTHBOUND,THRU / RIGHT TURN, BRAKER LN / PARKFIELD DR,LOC16-002515,514,06/14/2017 12:00:00 AM,06/26/2023 02:56:00 PM +0000,,,,,POINT (-97.695747 30.386122)
5590,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, LAMAR BLVD / MEADOWS DR,LOC16-002510,513,06/14/2017 12:00:00 AM,08/08/2022 07:25:00 PM +0000,,,,,POINT (-97.690773 30.37413)
5591,VIDEO,OK,NORTHBOUND,THRU ONLY, GUADALUPE ST / LAMAR BLVD,LOC16-000005,2,06/14/2017 12:00:00 AM,06/26/2023 08:05:00 PM +0000,,,,,POINT (-97.732246 30.316647)
5593,VIDEO,OK,WESTBOUND,THRU / LEFT TURN, MANOR RD / SUSQUEHANNA LN,LOC16-003300,668,08/04/2017 12:00:00 AM,05/31/2023 02:11:00 PM +0000,,,,,POINT (-97.665009 30.313078)
5594,LOOP,REMOVED,SOUTHBOUND,THRU / LEFT TURN, RED RIVER ST / 38TH HALF ST,LOC16-000335,68,08/04/2017 12:00:00 AM,06/22/2021 02:35:00 PM +0000,,,,,POINT (-97.723145 30.296543)
5595,LOOP,REMOVED,WESTBOUND,THRU / LEFT TURN, RED RIVER ST / 38TH HALF ST,LOC16-000335,68,08/04/2017 12:00:00 AM,06/22/2021 02:36:00 PM +0000,,,,,POINT (-97.723145 30.296543)
5596,LOOP,REMOVED,EASTBOUND,THRU / RIGHT TURN, RED RIVER ST / 38TH HALF ST,LOC16-000335,68,08/04/2017 12:00:00 AM,06/22/2021 02:36:00 PM +0000,,,,,POINT (-97.723145 30.296543)
5597,LOOP,REMOVED,EASTBOUND,THRU / LEFT TURN, RED RIVER ST / 38TH HALF ST,LOC16-000335,68,08/04/2017 12:00:00 AM,06/22/2021 02:36:00 PM +0000,,,,,POINT (-97.723145 30.296543)
5598,VIDEO,REMOVED,SOUTHBOUND,THRU / LEFT TURN, ANDERSON LN / SHOAL CREEK BLVD,LOC16-000470,95,08/04/2017 12:00:00 AM,06/22/2021 07:17:00 PM +0000,,,,,POINT (-97.740845 30.361021)
5604,LOOP,BROKEN,NORTHBOUND,THRU / RIGHT TURN, GRAND AVENUE PKWY / CENTRAL COMMERCE DR,LOC16-001760,359,08/04/2017 12:00:00 AM,06/22/2023 09:12:00 PM +0000,,,,,POINT (-97.659927 30.455954)
5606,LOOP,BROKEN,SOUTHBOUND,THRU / RIGHT TURN, GRAND AVENUE PKWY / CENTRAL COMMERCE DR,LOC16-001760,359,08/04/2017 12:00:00 AM,06/22/2023 09:12:00 PM +0000,,,,,POINT (-97.659927 30.455954)
5609,LOOP,REMOVED,SOUTHBOUND,THRU / RIGHT TURN, KOENIG LN / GUADALUPE ST,LOC16-000045,10,08/04/2017 12:00:00 AM,04/19/2022 02:13:00 PM +0000,,,,,POINT (-97.723831 30.323502)
5610,LOOP,REMOVED,SOUTHBOUND,BICYCLE, KOENIG LN / GUADALUPE ST,LOC16-000045,10,08/04/2017 12:00:00 AM,04/19/2022 02:14:00 PM +0000,,,,,POINT (-97.723831 30.323502)
5646,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, BEN WHITE BLVD / RIVERSIDE DR,LOC16-002455,501,09/11/2017 12:00:00 AM,06/27/2023 03:21:00 PM +0000,,,,,POINT (-97.69118 30.21883)
5647,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, BEN WHITE BLVD / RIVERSIDE DR,LOC16-002455,501,09/11/2017 12:00:00 AM,06/27/2023 03:21:00 PM +0000,,,,,POINT (-97.69118 30.21883)
5648,VIDEO,OK,NORTHBOUND,"THRU / RIGHT TURN, LEFT TURN", BEN WHITE BLVD / RIVERSIDE DR,LOC16-002455,501,09/11/2017 12:00:00 AM,06/27/2023 03:21:00 PM +0000,,,,,POINT (-97.69118 30.21883)
5649,VIDEO,OK,SOUTHBOUND,THRU / RIGHT TURN, BEN WHITE BLVD / RIVERSIDE DR,LOC16-002455,501,09/11/2017 12:00:00 AM,06/27/2023 03:22:00 PM +0000,,,,,POINT (-97.69118 30.21883)
5650,VIDEO,OK - MINOR ISSUE,WESTBOUND,"THRU / RIGHT TURN, THRU ONLY", DEAN KEETON ST / UNIVERSITY AVE,LOC16-000305,62,09/11/2017 12:00:00 AM,06/01/2023 11:02:00 PM +0000,,,,,POINT (-97.739075 30.289627)
5651,VIDEO,OK,EASTBOUND,"THRU / RIGHT TURN, THRU ONLY", DEAN KEETON ST / UNIVERSITY AVE,LOC16-000305,62,09/11/2017 12:00:00 AM,06/01/2023 11:03:00 PM +0000,,,,,POINT (-97.739075 30.289627)
5652,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, 2ND ST / PLEASANT VALLEY RD,LOC16-001775,362,09/11/2017 12:00:00 AM,06/22/2023 09:06:00 PM +0000,,,,,POINT (-97.712334 30.253912)
5653,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, 2ND ST / PLEASANT VALLEY RD,LOC16-001775,362,09/11/2017 12:00:00 AM,06/22/2023 09:06:00 PM +0000,,,,,POINT (-97.712334 30.253912)
5654,VIDEO,OK,SOUTHBOUND,THRU / LEFT TURN, 2ND ST / PLEASANT VALLEY RD,LOC16-001775,362,09/11/2017 12:00:00 AM,08/21/2023 06:48:00 PM +0000,,,,,POINT (-97.712334 30.253912)
5655,VIDEO,OK,NORTHBOUND,THRU / LEFT TURN, 2ND ST / PLEASANT VALLEY RD,LOC16-001775,362,09/11/2017 12:00:00 AM,06/22/2023 09:06:00 PM +0000,,,,,POINT (-97.712334 30.253912)
5656,VIDEO,REMOVED,WESTBOUND,THRU / RIGHT TURN, PEARCE LN / KELLAM RD,LOC16-000500,101,09/11/2017 12:00:00 AM,04/19/2022 06:31:00 PM +0000,,,,,POINT (-97.611196 30.163688)
5657,VIDEO,REMOVED,SOUTHBOUND,THRU / RIGHT TURN, PEARCE LN / KELLAM RD,LOC16-000500,101,09/11/2017 12:00:00 AM,04/19/2022 06:30:00 PM +0000,,,,,POINT (-97.611196 30.163688)
5658,VIDEO,REMOVED,EASTBOUND,THRU / RIGHT TURN, PEARCE LN / KELLAM RD,LOC16-000500,101,09/11/2017 12:00:00 AM,04/19/2022 06:31:00 PM +0000,,,,,POINT (-97.611196 30.163688)
5659,VIDEO,REMOVED,NORTHBOUND,THRU / RIGHT TURN, PEARCE LN / KELLAM RD,LOC16-000500,101,09/11/2017 12:00:00 AM,04/19/2022 06:31:00 PM +0000,,,,,POINT (-97.611196 30.163688)
5660,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, CESAR CHAVEZ ST / WALTER SEAHOLM DR,LOC16-001170,238,09/11/2017 12:00:00 AM,06/26/2023 02:13:00 PM +0000,,,,,POINT (-97.75353 30.266)
5661,VIDEO,OK - MINOR ISSUE,SOUTHBOUND,THRU / RIGHT TURN, CESAR CHAVEZ ST / WALTER SEAHOLM DR,LOC16-001170,238,09/11/2017 12:00:00 AM,06/26/2023 02:22:00 PM +0000,,,,,POINT (-97.75353 30.266)
5662,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, CESAR CHAVEZ ST / WALTER SEAHOLM DR,LOC16-001170,238,09/11/2017 12:00:00 AM,06/26/2023 02:05:00 PM +0000,,,,,POINT (-97.75353 30.266)
5663,VIDEO,OK,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", ALLANDALE RD / NORTHLAND DR,LOC16-002180,444,09/11/2017 12:00:00 AM,06/30/2023 08:31:00 PM +0000,,,,,POINT (-97.749168 30.3346)
5664,VIDEO,VERIFICATION NEEDED,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", ALLANDALE RD / NORTHLAND DR,LOC16-002180,444,09/11/2017 12:00:00 AM,06/28/2023 01:08:00 PM +0000,,,,,POINT (-97.749168 30.3346)
5665,VIDEO,OK - MINOR ISSUE,SOUTHBOUND,THRU / RIGHT TURN, BURNET RD / LONGHORN BLVD,LOC16-002255,460,09/11/2017 12:00:00 AM,06/27/2023 06:38:00 PM +0000,,,,,POINT (-97.724876 30.380013)
5666,VIDEO,OK,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", BURNET RD / LONGHORN BLVD,LOC16-002255,460,09/11/2017 12:00:00 AM,06/27/2023 06:38:00 PM +0000,,,,,POINT (-97.724876 30.380013)
5667,VIDEO,OK,SOUTHBOUND,THRU / RIGHT TURN, LAMAR BLVD / TREADWELL ST,LOC16-000625,126,09/11/2017 12:00:00 AM,06/12/2023 03:10:00 PM +0000,,,,,POINT (-97.76149 30.256052)
5668,VIDEO,OK,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", LAMAR BLVD / TREADWELL ST,LOC16-000625,126,09/11/2017 12:00:00 AM,06/12/2023 03:10:00 PM +0000,,,,,POINT (-97.76149 30.256052)
5669,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, LAMAR BLVD / TREADWELL ST,LOC16-000625,126,09/11/2017 12:00:00 AM,06/30/2023 08:17:00 PM +0000,,,,,POINT (-97.76149 30.256052)
5670,VIDEO,OK,SOUTHBOUND,THRU / RIGHT TURN, LAMAR BLVD / BLUEBONNET LN,LOC16-000615,124,09/11/2017 12:00:00 AM,06/09/2023 04:09:00 PM +0000,,,,,POINT (-97.777184 30.246923)
5675,VIDEO,REMOVED,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", LAVACA ST / MARTIN LUTHER KING JR BLVD,LOC16-000115,24,09/11/2017 12:00:00 AM,03/18/2021 05:00:00 PM +0000,,,,,POINT (-97.740509 30.281328)
5676,VIDEO,OK,EASTBOUND,THRU / RIGHT TURN, GRACY FARMS LN / MOPAC EXPY SVRD,LOC16-001700,347,09/11/2017 12:00:00 AM,06/22/2023 09:31:00 PM +0000,,,,,POINT (-97.714279 30.407375)
5677,VIDEO,OK,NORTHBOUND,"THRU / RIGHT TURN, LEFT TURN", GRACY FARMS LN / MOPAC EXPY SVRD,LOC16-001700,347,09/11/2017 12:00:00 AM,06/22/2023 09:31:00 PM +0000,,,,,POINT (-97.714279 30.407375)
5678,VIDEO,OK,NORTHBOUND,THRU / RIGHT TURN, CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD (EAST - BLUFFSTONE DR ),LOC16-004185,850,09/11/2017 12:00:00 AM,06/21/2023 10:07:00 PM +0000,,,,,POINT (-97.766731 30.385016)
5679,VIDEO,OK,NORTHBOUND,THRU / RIGHT TURN, LAMAR BLVD / MENCHACA RD (Barton Skwy),LOC16-000620,125,09/11/2017 12:00:00 AM,06/09/2023 04:14:00 PM +0000,,,,,POINT (-97.781395 30.244257)
5680,VIDEO,OK,SOUTHBOUND,"THRU / RIGHT TURN, LEFT TURN", LAMAR BLVD / MENCHACA RD (Barton Skwy),LOC16-000620,125,09/11/2017 12:00:00 AM,06/09/2023 04:14:00 PM +0000,,,,,POINT (-97.781395 30.244257)
5681,VIDEO,OK,WESTBOUND,THRU / RIGHT TURN, LAMAR BLVD / MENCHACA RD (Barton Skwy),LOC16-000620,125,09/11/2017 12:00:00 AM,06/09/2023 04:14:00 PM +0000,,,,,POINT (-97.781395 30.244257)
5682,VIDEO,OK,NORTHBOUND,BICYCLE, KOENIG LN / GUADALUPE ST,LOC16-000045,10,09/11/2017 12:00:00 AM,06/07/2023 04:44:00 PM +0000,,,,,POINT (-97.723831 30.323502)
5683,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN", LAMAR BLVD / 51ST ST,LOC16-000010,3,09/11/2017 12:00:00 AM,06/22/2023 08:12:00 PM +0000,,,,,POINT (-97.73082 30.31877)
5684,VIDEO,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", LAMAR BLVD / 51ST ST,LOC16-000010,3,09/11/2017 12:00:00 AM,08/21/2023 02:23:00 PM +0000,,,,,POINT (-97.73082 30.31877)
5685,VIDEO,OK,WESTBOUND,"LEFT TURN, RIGHT TURN", LAMAR BLVD / DENSON DR,LOC16-000025,6,09/11/2017 12:00:00 AM,06/05/2023 06:20:00 PM +0000,,,,,POINT (-97.723541 30.330378)
5686,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN", AIRPORT BLVD / DENSON DR,LOC16-000080,17,09/11/2017 12:00:00 AM,06/07/2023 05:43:00 PM +0000,,,,,POINT (-97.71608 30.327032)
5687,VIDEO,OK - MINOR ISSUE,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", AIRPORT BLVD / DENSON DR,LOC16-000080,17,09/11/2017 12:00:00 AM,06/07/2023 05:43:00 PM +0000,,,,,POINT (-97.71608 30.327032)
5688,VIDEO,OK - MINOR ISSUE,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", AIRPORT BLVD / DENSON DR,LOC16-000080,17,09/11/2017 12:00:00 AM,06/07/2023 05:43:00 PM +0000,,,,,POINT (-97.71608 30.327032)
5689,VIDEO,OK - MINOR ISSUE,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", AIRPORT BLVD / DENSON DR,LOC16-000080,17,09/11/2017 12:00:00 AM,06/07/2023 05:43:00 PM +0000,,,,,POINT (-97.71608 30.327032)
5690,VIDEO,REMOVED,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", MARTIN LUTHER KING JR BLVD / SAN JACINTO BLVD,LOC16-000125,26,09/11/2017 12:00:00 AM,05/19/2022 08:32:00 PM +0000,,,,,POINT (-97.73571 30.279976)
5691,VIDEO,REMOVED,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", MARTIN LUTHER KING JR BLVD / SAN JACINTO BLVD,LOC16-000125,26,09/11/2017 12:00:00 AM,05/19/2022 08:32:00 PM +0000,,,,,POINT (-97.73571 30.279976)
5692,NO DETECTORS,REMOVED,EASTBOUND,THRU / RIGHT TURN, MARTIN LUTHER KING JR BLVD / SAN JACINTO BLVD,LOC16-000125,26,09/11/2017 12:00:00 AM,01/14/2021 08:29:00 PM +0000,,,,,POINT (-97.73571 30.279976)
5693,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN", GUADALUPE ST / 30TH ST,LOC16-000165,34,09/11/2017 12:00:00 AM,06/22/2023 09:36:00 PM +0000,,,,,POINT (-97.741966 30.296696)
5694,VIDEO,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", GUADALUPE ST / 30TH ST,LOC16-000165,34,09/11/2017 12:00:00 AM,06/22/2023 09:36:00 PM +0000,,,,,POINT (-97.741966 30.296696)
5695,VIDEO,BROKEN,SOUTHBOUND,"THRU / RIGHT TURN, LEFT TURN", MARTIN LUTHER KING JR BLVD / 35 SVRD,LOC16-000170,35,09/11/2017 12:00:00 AM,06/22/2023 09:10:00 PM +0000,,,,,POINT (-97.730484 30.278559)
5696,VIDEO,INACTIVE,UNKNOWN,"THRU / RIGHT TURN, LEFT TURN", MARTIN LUTHER KING JR BLVD / 35 SVRD,LOC16-000175,36,09/11/2017 12:00:00 AM,11/23/2022 04:25:00 PM +0000,,,,,POINT (-97.72908 30.278509)
5697,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN", GUADALUPE ST / 30TH ST,LOC16-000225,46,09/11/2017 12:00:00 AM,06/27/2023 03:36:00 PM +0000,,,,,POINT (-97.742104 30.296503)
5698,VIDEO,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", GUADALUPE ST / 30TH ST,LOC16-000225,46,09/11/2017 12:00:00 AM,06/27/2023 03:36:00 PM +0000,,,,,POINT (-97.742104 30.296503)
5699,VIDEO,OK - MINOR ISSUE,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", 38TH ST / GUADALUPE ST,LOC16-000235,48,09/11/2017 12:00:00 AM,06/30/2023 01:46:00 PM +0000,,,,,POINT (-97.738144 30.302742)
5700,VIDEO,OK - MINOR ISSUE,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", 38TH ST / GUADALUPE ST,LOC16-000235,48,09/11/2017 12:00:00 AM,06/30/2023 01:45:00 PM +0000,,,,,POINT (-97.738144 30.302742)
5701,VIDEO,OK - MINOR ISSUE,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN", 38TH ST / GUADALUPE ST,LOC16-000235,48,09/11/2017 12:00:00 AM,06/30/2023 01:45:00 PM +0000,,,,,POINT (-97.738144 30.302742)
5702,VIDEO,OK - MINOR ISSUE,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", 38TH ST / GUADALUPE ST,LOC16-000235,48,09/11/2017 12:00:00 AM,06/30/2023 01:45:00 PM +0000,,,,,POINT (-97.738144 30.302742)
5703,VIDEO,OK,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", 45TH ST / DUVAL ST,LOC16-000295,60,09/11/2017 12:00:00 AM,06/07/2023 11:09:00 AM +0000,,,,,POINT (-97.724587 30.306995)
5704,VIDEO,OK,SOUTHBOUND,"THRU / RIGHT TURN, LEFT TURN", 45TH ST / DUVAL ST,LOC16-000295,60,09/11/2017 12:00:00 AM,06/07/2023 11:10:00 AM +0000,,,,,POINT (-97.724587 30.306995)
5705,VIDEO,OK,SOUTHBOUND,"THRU / RIGHT TURN, LEFT TURN", 45TH ST / SPEEDWAY ,LOC16-000300,61,09/11/2017 12:00:00 AM,08/09/2023 05:13:00 PM +0000,,,,,POINT (-97.728394 30.308632)
5706,VIDEO,OK,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", 45TH ST / SPEEDWAY ,LOC16-000300,61,09/11/2017 12:00:00 AM,08/09/2023 05:14:00 PM +0000,,,,,POINT (-97.728394 30.308632)
5707,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN", BURNET RD / NORTHLAND DR,LOC16-000420,85,09/11/2017 12:00:00 AM,06/22/2023 06:15:00 PM +0000,,,,,POINT (-97.740067 30.332472)
5708,VIDEO,BROKEN,NORTHBOUND,"THRU / RIGHT TURN, LEFT TURN", ANDERSON LN / MOPAC EXPY SVRD,LOC16-000480,97,09/11/2017 12:00:00 AM,06/30/2023 12:59:00 PM +0000,,,,,POINT (-97.744011 30.361246)
5709,VIDEO,BROKEN,WESTBOUND,THRU / RIGHT TURN, ANDERSON LN / MOPAC EXPY SVRD,LOC16-000480,97,09/11/2017 12:00:00 AM,06/30/2023 12:59:00 PM +0000,,,,,POINT (-97.744011 30.361246)
5710,VIDEO,BROKEN,SOUTHBOUND,"THRU / RIGHT TURN, LEFT TURN", SPICEWOOD SPRINGS RD / MOPAC EXPY SVRD,LOC16-000485,98,09/11/2017 12:00:00 AM,06/30/2023 12:58:00 PM +0000,,,,,POINT (-97.745232 30.361263)
5711,VIDEO,BROKEN,EASTBOUND,"THRU / RIGHT TURN, LEFT TURN", SPICEWOOD SPRINGS RD / MOPAC EXPY SVRD,LOC16-000485,98,09/11/2017 12:00:00 AM,06/30/2023 12:32:00 PM +0000,,,,,POINT (-97.745232 30.361263)
5712,VIDEO,REMOVED,WESTBOUND,"THRU / RIGHT TURN, LEFT TURN", PARMER LN / 35 SVRD,LOC16-002635,538,09/11/2017 12:00:00 AM,06/28/2020 06:20:00 PM +0000,,,,,POINT (-97.675232 30.40803)
5713,VIDEO,REMOVED,EASTBOUND,"THRU / RIGHT TURN, LEFT TURN", PARMER LN / 35 SVRD,LOC16-002635,538,09/11/2017 12:00:00 AM,06/28/2020 06:20:00 PM +0000,,,,,POINT (-97.675232 30.40803)
5714,VIDEO,REMOVED,SOUTHBOUND,"THRU / RIGHT TURN, LEFT TURN", PARMER LN / 35 SVRD,LOC16-002635,538,09/11/2017 12:00:00 AM,06/28/2020 06:21:00 PM +0000,,,,,POINT (-97.675232 30.40803)
5715,VIDEO,REMOVED,NORTHBOUND,"THRU / RIGHT TURN, LEFT TURN", PARMER LN / 35 SVRD,LOC16-002635,538,09/11/2017 12:00:00 AM,06/28/2020 06:21:00 PM +0000,,,,,POINT (-97.675232 30.40803)
5716,VIDEO,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", METRIC BLVD / LAMPLIGHT VILLAGE AVE,LOC16-002640,539,09/11/2017 12:00:00 AM,06/30/2023 08:24:00 PM +0000,,,,,POINT (-97.695519 30.410704)
5717,VIDEO,OK,EASTBOUND,"THRU / RIGHT TURN, LEFT TURN", METRIC BLVD / LAMPLIGHT VILLAGE AVE,LOC16-002640,539,09/11/2017 12:00:00 AM,06/30/2023 08:24:00 PM +0000,,,,,POINT (-97.695519 30.410704)
5718,VIDEO,OK,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", METRIC BLVD / LAMPLIGHT VILLAGE AVE,LOC16-002640,539,09/11/2017 12:00:00 AM,06/30/2023 08:25:00 PM +0000,,,,,POINT (-97.695519 30.410704)
5719,VIDEO,OK,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", METRIC BLVD / LAMPLIGHT VILLAGE AVE,LOC16-002640,539,09/11/2017 12:00:00 AM,06/30/2023 08:25:00 PM +0000,,,,,POINT (-97.695519 30.410704)
5720,LOOP,INACTIVE,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", BECKETT RD / DAVIS LN,LOC16-002765,564,09/11/2017 12:00:00 AM,05/26/2023 06:49:00 PM +0000,,,,,POINT (-97.869377 30.207865)
5721,VIDEO,OK,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", BECKETT RD / DAVIS LN,LOC16-002765,564,09/11/2017 12:00:00 AM,05/26/2023 06:52:00 PM +0000,,,,,POINT (-97.869377 30.207865)
5722,LOOP,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", ANDERSON MILL RD / CYPRESS CREEK RD,LOC16-002775,566,09/11/2017 12:00:00 AM,05/26/2023 08:06:00 PM +0000,,,,,POINT (-97.847626 30.472246)
5724,VIDEO,OK,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", ANDERSON MILL RD / CYPRESS CREEK RD,LOC16-002775,566,09/11/2017 12:00:00 AM,05/26/2023 08:07:00 PM +0000,,,,,POINT (-97.847626 30.472246)
5725,VIDEO,OK,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", ANDERSON MILL RD / CYPRESS CREEK RD,LOC16-002775,566,09/11/2017 12:00:00 AM,05/26/2023 08:08:00 PM +0000,,,,,POINT (-97.847626 30.472246)
5730,VIDEO,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN", SPRINGDALE RD / 12TH ST,LOC16-002785,568,09/11/2017 12:00:00 AM,05/26/2023 08:55:00 PM +0000,,,,,POINT (-97.687019 30.278984)
5731,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN", SPRINGDALE RD / 12TH ST,LOC16-002785,568,09/11/2017 12:00:00 AM,05/26/2023 08:56:00 PM +0000,,,,,POINT (-97.687019 30.278984)
5732,VIDEO,OK,SOUTHBOUND,"THRU / RIGHT TURN, LEFT TURN", SPRINGDALE RD / 12TH ST,LOC16-002785,568,09/11/2017 12:00:00 AM,05/26/2023 08:56:00 PM +0000,,,,,POINT (-97.687019 30.278984)
5733,VIDEO,OK,NORTHBOUND,"THRU / RIGHT TURN, LEFT TURN", SPRINGDALE RD / 12TH ST,LOC16-002785,568,09/11/2017 12:00:00 AM,05/26/2023 08:56:00 PM +0000,,,,,POINT (-97.687019 30.278984)
5734,VIDEO,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN",1201 BLK BARBARA JORDAN BLVD,LOC16-002790,569,09/11/2017 12:00:00 AM,04/25/2023 04:00:00 PM +0000,,,,,POINT (-97.709175 30.306746)
